capacidad_mochila,5000000,,
id,valor,peso
18037,388,288
18038,542,442
18039,922,822
18040,938,838
18041,237,137
18042,557,457
18043,733,633
18044,1076,976
18045,318,218
18046,268,168
18047,589,489
18048,890,790
18049,537,437
18050,921,821
18051,562,462
18052,262,162
18053,913,813
18054,963,863
18055,814,714
18056,861,761
18057,179,79
18058,686,586
18059,379,279
18060,605,505
18061,115,15
18062,768,668
18063,415,315
18064,102,2
18065,1057,957
18066,1017,917
18067,882,782
18068,1030,930
18069,684,584
18070,297,197
18071,131,31
18072,778,678
18073,324,224
18074,590,490
18075,963,863
18076,1039,939
18077,626,526
18078,580,480
18079,674,574
18080,679,579
18081,103,3
18082,436,336
18083,563,463
18084,855,755
18085,134,34
18086,825,725
18087,621,521
18088,422,322
18089,918,818
18090,1025,925
18091,380,280
18092,280,180
18093,723,623
18094,420,320
18095,815,715
18096,175,75
18097,1053,953
18098,1038,938
18099,312,212
18100,932,832
18101,702,602
18102,920,820
18103,178,78
18104,626,526
18105,1077,977
18106,1008,908
18107,503,403
18108,653,553
18109,959,859
18110,175,75
18111,683,583
18112,193,93
18113,1057,957
18114,994,894
18115,449,349
18116,251,151
18117,487,387
18118,402,302
18119,512,412
18120,299,199
18121,434,334
18122,710,610
18123,1039,939
18124,782,682
18125,1086,986
18126,432,332
18127,270,170
18128,273,173
18129,733,633
18130,710,610
18131,867,767
18132,573,473
18133,529,429
18134,185,85
18135,779,679
18136,857,757
18137,523,423
18138,901,801
18139,857,757
18140,955,855
18141,893,793
18142,331,231
18143,916,816
18144,494,394
18145,842,742
18146,204,104
18147,446,346
18148,600,500
18149,649,549
18150,569,469
18151,345,245
18152,263,163
18153,428,328
18154,719,619
18155,707,607
18156,834,734
18157,114,14
18158,371,271
18159,347,247
18160,549,449
18161,922,822
18162,631,531
18163,584,484
18164,675,575
18165,127,27
18166,165,65
18167,776,676
18168,573,473
18169,827,727
18170,823,723
18171,516,416
18172,847,747
18173,912,812
18174,1041,941
18175,660,560
18176,373,273
18177,111,11
18178,903,803
18179,868,768
18180,811,711
18181,641,541
18182,238,138
18183,368,268
18184,257,157
18185,230,130
18186,492,392
18187,372,272
18188,288,188
18189,397,297
18190,413,313
18191,690,590
18192,757,657
18193,892,792
18194,151,51
18195,664,564
18196,485,385
18197,332,232
18198,363,263
18199,647,547
18200,1043,943
18201,954,854
18202,637,537
18203,1090,990
18204,208,108
18205,542,442
18206,144,44
18207,122,22
18208,372,272
18209,678,578
18210,629,529
18211,660,560
18212,939,839
18213,242,142
18214,929,829
18215,952,852
18216,714,614
18217,979,879
18218,610,510
18219,408,308
18220,795,695
18221,1069,969
18222,187,87
18223,991,891
18224,613,513
18225,622,522
18226,797,697
18227,918,818
18228,801,701
18229,662,562
18230,696,596
18231,499,399
18232,503,403
18233,458,358
18234,851,751
18235,373,273
18236,864,764
18237,156,56
18238,724,624
18239,943,843
18240,638,538
18241,752,652
18242,959,859
18243,290,190
18244,418,318
18245,580,480
18246,743,643
18247,682,582
18248,859,759
18249,359,259
18250,143,43
18251,1075,975
18252,942,842
18253,779,679
18254,903,803
18255,333,233
18256,225,125
18257,342,242
18258,580,480
18259,890,790
18260,629,529
18261,314,214
18262,743,643
18263,892,792
18264,756,656
18265,256,156
18266,279,179
18267,123,23
18268,933,833
18269,873,773
18270,1007,907
18271,306,206
18272,897,797
18273,810,710
18274,240,140
18275,665,565
18276,632,532
18277,996,896
18278,205,105
18279,507,407
18280,520,420
18281,996,896
18282,540,440
18283,1055,955
18284,287,187
18285,136,36
18286,429,329
18287,231,131
18288,867,767
18289,139,39
18290,260,160
18291,299,199
18292,928,828
18293,989,889
18294,107,7
18295,503,403
18296,260,160
18297,695,595
18298,661,561
18299,477,377
18300,390,290
18301,1089,989
18302,760,660
18303,976,876
18304,198,98
18305,225,125
18306,830,730
18307,609,509
18308,754,654
18309,956,856
18310,411,311
18311,674,574
18312,321,221
18313,773,673
18314,474,374
18315,233,133
18316,340,240
18317,633,533
18318,275,175
18319,1089,989
18320,1052,952
18321,610,510
18322,1036,936
18323,205,105
18324,425,325
18325,211,111
18326,842,742
18327,891,791
18328,626,526
18329,190,90
18330,1090,990
18331,130,30
18332,519,419
18333,477,377
18334,123,23
18335,475,375
18336,981,881
18337,259,159
18338,157,57
18339,166,66
18340,700,600
18341,339,239
18342,373,273
18343,621,521
18344,728,628
18345,229,129
18346,281,181
18347,415,315
18348,421,321
18349,495,395
18350,167,67
18351,127,27
18352,471,371
18353,315,215
18354,711,611
18355,800,700
18356,263,163
18357,620,520
18358,195,95
18359,253,153
18360,766,666
18361,999,899
18362,164,64
18363,522,422
18364,136,36
18365,803,703
18366,611,511
18367,748,648
18368,409,309
18369,215,115
18370,733,633
18371,387,287
18372,808,708
18373,1099,999
18374,218,118
18375,800,700
18376,850,750
18377,237,137
18378,891,791
18379,1093,993
18380,903,803
18381,137,37
18382,681,581
18383,949,849
18384,916,816
18385,598,498
18386,883,783
18387,1081,981
18388,921,821
18389,186,86
18390,1058,958
18391,1085,985
18392,892,792
18393,767,667
18394,430,330
18395,996,896
18396,272,172
18397,905,805
18398,671,571
18399,708,608
18400,531,431
18401,719,619
18402,813,713
18403,858,758
18404,578,478
18405,878,778
18406,848,748
18407,536,436
18408,271,171
18409,546,446
18410,941,841
18411,638,538
18412,708,608
18413,787,687
18414,180,80
18415,455,355
18416,471,371
18417,545,445
18418,718,618
18419,746,646
18420,638,538
18421,947,847
18422,262,162
18423,290,190
18424,255,155
18425,916,816
18426,887,787
18427,390,290
18428,761,661
18429,138,38
18430,1022,922
18431,223,123
18432,209,109
18433,772,672
18434,816,716
18435,777,677
18436,173,73
18437,711,611
18438,797,697
18439,324,224
18440,686,586
18441,787,687
18442,360,260
18443,550,450
18444,691,591
18445,850,750
18446,354,254
18447,121,21
18448,921,821
18449,338,238
18450,405,305
18451,146,46
18452,261,161
18453,314,214
18454,826,726
18455,176,76
18456,123,23
18457,568,468
18458,127,27
18459,1017,917
18460,597,497
18461,303,203
18462,1066,966
18463,425,325
18464,973,873
18465,499,399
18466,1004,904
18467,386,286
18468,944,844
18469,600,500
18470,487,387
18471,876,776
18472,881,781
18473,880,780
18474,885,785
18475,728,628
18476,513,413
18477,483,383
18478,435,335
18479,252,152
18480,1050,950
18481,943,843
18482,1010,910
18483,708,608
18484,438,338
18485,313,213
18486,772,672
18487,740,640
18488,448,348
18489,968,868
18490,147,47
18491,817,717
18492,395,295
18493,386,286
18494,362,262
18495,410,310
18496,281,181
18497,149,49
18498,843,743
18499,821,721
18500,1034,934
18501,408,308
18502,133,33
18503,654,554
18504,246,146
18505,403,303
18506,775,675
18507,1099,999
18508,401,301
18509,843,743
18510,945,845
18511,787,687
18512,390,290
18513,919,819
18514,1002,902
18515,437,337
18516,704,604
18517,398,298
18518,736,636
18519,736,636
18520,1083,983
18521,723,623
18522,359,259
18523,858,758
18524,561,461
18525,216,116
18526,987,887
18527,377,277
18528,317,217
18529,107,7
18530,256,156
18531,830,730
18532,613,513
18533,1042,942
18534,924,824
18535,709,609
18536,111,11
18537,455,355
18538,591,491
18539,160,60
18540,157,57
18541,544,444
18542,141,41
18543,876,776
18544,687,587
18545,231,131
18546,575,475
18547,983,883
18548,1055,955
18549,461,361
18550,922,822
18551,548,448
18552,1063,963
18553,1075,975
18554,299,199
18555,475,375
18556,331,231
18557,341,241
18558,929,829
18559,1047,947
18560,549,449
18561,1023,923
18562,512,412
18563,327,227
18564,783,683
18565,443,343
18566,919,819
18567,961,861
18568,1057,957
18569,664,564
18570,142,42
18571,778,678
18572,143,43
18573,1020,920
18574,185,85
18575,343,243
18576,319,219
18577,635,535
18578,684,584
18579,670,570
18580,329,229
18581,548,448
18582,910,810
18583,881,781
18584,512,412
18585,581,481
18586,579,479
18587,463,363
18588,278,178
18589,631,531
18590,383,283
18591,696,596
18592,111,11
18593,985,885
18594,1072,972
18595,101,1
18596,754,654
18597,804,704
18598,949,849
18599,1081,981
18600,479,379
18601,355,255
18602,182,82
18603,981,881
18604,786,686
18605,920,820
18606,890,790
18607,250,150
18608,917,817
18609,665,565
18610,567,467
18611,941,841
18612,820,720
18613,978,878
18614,249,149
18615,1068,968
18616,424,324
18617,879,779
18618,605,505
18619,544,444
18620,827,727
18621,899,799
18622,1064,964
18623,712,612
18624,209,109
18625,865,765
18626,326,226
18627,429,329
18628,850,750
18629,111,11
18630,711,611
18631,756,656
18632,107,7
18633,301,201
18634,595,495
18635,874,774
18636,717,617
18637,684,584
18638,917,817
18639,558,458
18640,373,273
18641,1100,1000
18642,266,166
18643,750,650
18644,620,520
18645,122,22
18646,899,799
18647,1097,997
18648,1065,965
18649,982,882
18650,170,70
18651,733,633
18652,347,247
18653,917,817
18654,581,481
18655,1046,946
18656,366,266
18657,1095,995
18658,1027,927
18659,326,226
18660,639,539
18661,541,441
18662,371,271
18663,622,522
18664,810,710
18665,193,93
18666,158,58
18667,820,720
18668,822,722
18669,744,644
18670,1062,962
18671,731,631
18672,421,321
18673,163,63
18674,712,612
18675,285,185
18676,132,32
18677,118,18
18678,342,242
18679,977,877
18680,389,289
18681,540,440
18682,700,600
18683,896,796
18684,848,748
18685,870,770
18686,252,152
18687,1070,970
18688,598,498
18689,438,338
18690,661,561
18691,623,523
18692,682,582
18693,205,105
18694,630,530
18695,1020,920
18696,651,551
18697,328,228
18698,265,165
18699,1061,961
18700,720,620
18701,809,709
18702,772,672
18703,965,865
18704,163,63
18705,790,690
18706,697,597
18707,838,738
18708,1053,953
18709,431,331
18710,934,834
18711,730,630
18712,270,170
18713,436,336
18714,730,630
18715,801,701
18716,874,774
18717,613,513
18718,580,480
18719,924,824
18720,798,698
18721,313,213
18722,291,191
18723,344,244
18724,204,104
18725,866,766
18726,810,710
18727,651,551
18728,732,632
18729,397,297
18730,487,387
18731,321,221
18732,965,865
18733,1072,972
18734,880,780
18735,580,480
18736,727,627
18737,775,675
18738,774,674
18739,1030,930
18740,166,66
18741,728,628
18742,302,202
18743,165,65
18744,471,371
18745,157,57
18746,138,38
18747,1031,931
18748,459,359
18749,257,157
18750,233,133
18751,442,342
18752,984,884
18753,408,308
18754,606,506
18755,1052,952
18756,797,697
18757,900,800
18758,411,311
18759,304,204
18760,329,229
18761,890,790
18762,420,320
18763,923,823
18764,186,86
18765,427,327
18766,560,460
18767,922,822
18768,199,99
18769,1036,936
18770,560,460
18771,968,868
18772,1022,922
18773,872,772
18774,729,629
18775,888,788
18776,552,452
18777,857,757
18778,605,505
18779,298,198
18780,503,403
18781,1023,923
18782,490,390
18783,852,752
18784,113,13
18785,1051,951
18786,407,307
18787,992,892
18788,1027,927
18789,685,585
18790,585,485
18791,315,215
18792,635,535
18793,619,519
18794,820,720
18795,477,377
18796,415,315
18797,1065,965
18798,535,435
18799,625,525
18800,1017,917
18801,116,16
18802,522,422
18803,463,363
18804,1100,1000
18805,803,703
18806,771,671
18807,508,408
18808,330,230
18809,807,707
18810,746,646
18811,288,188
18812,628,528
18813,1051,951
18814,706,606
18815,536,436
18816,446,346
18817,439,339
18818,755,655
18819,1040,940
18820,646,546
18821,386,286
18822,1079,979
18823,274,174
18824,894,794
18825,243,143
18826,1081,981
18827,455,355
18828,934,834
18829,710,610
18830,500,400
18831,336,236
18832,356,256
18833,678,578
18834,850,750
18835,860,760
18836,645,545
18837,588,488
18838,617,517
18839,1091,991
18840,314,214
18841,1040,940
18842,427,327
18843,510,410
18844,611,511
18845,500,400
18846,660,560
18847,980,880
18848,590,490
18849,518,418
18850,321,221
18851,226,126
18852,418,318
18853,919,819
18854,893,793
18855,597,497
18856,173,73
18857,1087,987
18858,187,87
18859,732,632
18860,861,761
18861,377,277
18862,510,410
18863,317,217
18864,706,606
18865,551,451
18866,517,417
18867,273,173
18868,649,549
18869,1081,981
18870,1086,986
18871,227,127
18872,235,135
18873,938,838
18874,901,801
18875,1076,976
18876,394,294
18877,557,457
18878,924,824
18879,881,781
18880,438,338
18881,986,886
18882,453,353
18883,318,218
18884,189,89
18885,593,493
18886,567,467
18887,485,385
18888,731,631
18889,1000,900
18890,749,649
18891,118,18
18892,290,190
18893,437,337
18894,282,182
18895,689,589
18896,643,543
18897,545,445
18898,306,206
18899,786,686
18900,785,685
18901,132,32
18902,339,239
18903,287,187
18904,248,148
18905,1052,952
18906,609,509
18907,892,792
18908,778,678
18909,677,577
18910,604,504
18911,774,674
18912,168,68
18913,527,427
18914,348,248
18915,232,132
18916,293,193
18917,784,684
18918,389,289
18919,891,791
18920,1002,902
18921,108,8
18922,278,178
18923,405,305
18924,952,852
18925,635,535
18926,849,749
18927,124,24
18928,215,115
18929,150,50
18930,179,79
18931,783,683
18932,829,729
18933,883,783
18934,203,103
18935,700,600
18936,898,798
18937,419,319
18938,1081,981
18939,398,298
18940,1078,978
18941,109,9
18942,819,719
18943,982,882
18944,395,295
18945,467,367
18946,1098,998
18947,773,673
18948,674,574
18949,387,287
18950,897,797
18951,720,620
18952,388,288
18953,525,425
18954,541,441
18955,134,34
18956,749,649
18957,663,563
18958,1034,934
18959,299,199
18960,909,809
18961,402,302
18962,1094,994
18963,581,481
18964,420,320
18965,820,720
18966,637,537
18967,837,737
18968,472,372
18969,753,653
18970,893,793
18971,137,37
18972,415,315
18973,563,463
18974,524,424
18975,356,256
18976,615,515
18977,470,370
18978,643,543
18979,639,539
18980,947,847
18981,898,798
18982,494,394
18983,386,286
18984,593,493
18985,748,648
18986,360,260
18987,583,483
18988,912,812
18989,103,3
18990,901,801
18991,186,86
18992,550,450
18993,192,92
18994,424,324
18995,782,682
18996,862,762
18997,414,314
18998,415,315
18999,717,617
19000,279,179
19001,885,785
19002,725,625
19003,471,371
19004,225,125
19005,806,706
19006,495,395
19007,870,770
19008,903,803
19009,174,74
19010,914,814
19011,634,534
19012,311,211
19013,479,379
19014,457,357
19015,958,858
19016,965,865
19017,303,203
19018,335,235
19019,454,354
19020,284,184
19021,359,259
19022,957,857
19023,699,599
19024,286,186
19025,221,121
19026,797,697
19027,585,485
19028,798,698
19029,799,699
19030,126,26
19031,242,142
19032,739,639
19033,623,523
19034,978,878
19035,953,853
19036,730,630
19037,1037,937
19038,960,860
19039,1053,953
19040,996,896
19041,545,445
19042,821,721
19043,179,79
19044,900,800
19045,973,873
19046,955,855
19047,205,105
19048,152,52
19049,476,376
19050,888,788
19051,323,223
19052,788,688
19053,781,681
19054,832,732
19055,662,562
19056,104,4
19057,702,602
19058,1090,990
19059,424,324
19060,471,371
19061,1064,964
19062,985,885
19063,342,242
19064,970,870
19065,503,403
19066,334,234
19067,308,208
19068,823,723
19069,356,256
19070,1062,962
19071,559,459
19072,397,297
19073,494,394
19074,339,239
19075,307,207
19076,641,541
19077,127,27
19078,953,853
19079,234,134
19080,170,70
19081,594,494
19082,140,40
19083,730,630
19084,823,723
19085,832,732
19086,973,873
19087,399,299
19088,125,25
19089,571,471
19090,451,351
19091,673,573
19092,795,695
19093,966,866
19094,284,184
19095,706,606
19096,569,469
19097,866,766
19098,206,106
19099,973,873
19100,940,840
19101,477,377
19102,451,351
19103,921,821
19104,1076,976
19105,866,766
19106,551,451
19107,347,247
19108,858,758
19109,652,552
19110,836,736
19111,1096,996
19112,680,580
19113,448,348
19114,957,857
19115,326,226
19116,736,636
19117,552,452
19118,996,896
19119,622,522
19120,687,587
19121,475,375
19122,239,139
19123,618,518
19124,160,60
19125,1075,975
19126,236,136
19127,1087,987
19128,695,595
19129,413,313
19130,655,555
19131,445,345
19132,216,116
19133,950,850
19134,931,831
19135,541,441
19136,160,60
19137,836,736
19138,953,853
19139,522,422
19140,344,244
19141,1035,935
19142,385,285
19143,336,236
19144,665,565
19145,800,700
19146,274,174
19147,338,238
19148,487,387
19149,274,174
19150,405,305
19151,310,210
19152,741,641
19153,292,192
19154,1063,963
19155,486,386
19156,950,850
19157,957,857
19158,980,880
19159,433,333
19160,738,638
19161,313,213
19162,831,731
19163,766,666
19164,1054,954
19165,514,414
19166,305,205
19167,663,563
19168,317,217
19169,269,169
19170,444,344
19171,738,638
19172,831,731
19173,560,460
19174,258,158
19175,1073,973
19176,784,684
19177,1044,944
19178,648,548
19179,116,16
19180,766,666
19181,499,399
19182,1084,984
19183,921,821
19184,780,680
19185,490,390
19186,620,520
19187,976,876
19188,920,820
19189,394,294
19190,1013,913
19191,229,129
19192,280,180
19193,797,697
19194,392,292
19195,676,576
19196,375,275
19197,422,322
19198,242,142
19199,686,586
19200,1000,900
19201,1092,992
19202,966,866
19203,864,764
19204,307,207
19205,335,235
19206,1022,922
19207,989,889
19208,592,492
19209,878,778
19210,287,187
19211,615,515
19212,114,14
19213,845,745
19214,330,230
19215,294,194
19216,785,685
19217,929,829
19218,225,125
19219,1008,908
19220,753,653
19221,746,646
19222,812,712
19223,124,24
19224,196,96
19225,299,199
19226,539,439
19227,337,237
19228,208,108
19229,915,815
19230,351,251
19231,256,156
19232,545,445
19233,414,314
19234,144,44
19235,176,76
19236,892,792
19237,382,282
19238,525,425
19239,863,763
19240,545,445
19241,149,49
19242,461,361
19243,263,163
19244,806,706
19245,259,159
19246,822,722
19247,278,178
19248,822,722
19249,715,615
19250,663,563
19251,335,235
19252,534,434
19253,555,455
19254,1037,937
19255,787,687
19256,388,288
19257,250,150
19258,802,702
19259,838,738
19260,598,498
19261,1028,928
19262,656,556
19263,114,14
19264,638,538
19265,964,864
19266,397,297
19267,1019,919
19268,158,58
19269,1047,947
19270,363,263
19271,971,871
19272,844,744
19273,289,189
19274,797,697
19275,1010,910
19276,508,408
19277,849,749
19278,712,612
19279,103,3
19280,228,128
19281,1093,993
19282,535,435
19283,779,679
19284,757,657
19285,290,190
19286,979,879
19287,493,393
